date,station,team,defects,items,defect_rate
2022-02-04,S03,A,12.0,154,0.07792207792207792
2022-02-04,S07,B,12.0,152,0.07894736842105263
2022-02-04,S04,B,12.0,192,0.0625
2022-02-04,S07,C,10.0,165,0.06060606060606061
2022-02-04,S01,B,9.0,160,0.05625
2022-02-04,S06,A,7.0,173,0.04046242774566474
2022-02-04,S09,C,7.0,166,0.04216867469879518
2022-02-05,S02,B,22.0,207,0.10628019323671498
2022-02-05,S01,B,21.0,212,0.09905660377358491
2022-02-05,S06,C,19.0,182,0.1043956043956044
2022-02-05,S04,A,18.0,152,0.11842105263157894
2022-02-05,S08,A,17.0,170,0.1
2022-02-05,S07,A,16.0,165,0.09696969696969697
2022-02-05,S05,A,15.0,196,0.07653061224489796
2022-02-05,S10,B,15.0,151,0.09933774834437085
2022-02-05,S01,C,15.0,177,0.0847457627118644
2022-02-05,S02,A,15.0,184,0.08152173913043478
2022-02-05,S06,A,14.0,193,0.07253886010362694
2022-02-05,S01,A,14.0,199,0.07035175879396985
2022-02-05,S02,C,13.0,167,0.07784431137724551
2022-02-05,S03,C,13.0,213,0.06103286384976526
2022-02-05,S08,B,13.0,157,0.08280254777070063
2022-02-05,S03,A,12.0,175,0.06857142857142857
2022-02-05,S07,B,11.0,164,0.06707317073170732
2022-02-05,S07,C,11.0,197,0.05583756345177665
2022-02-05,S05,C,11.0,147,0.07482993197278912
2022-02-05,S09,A,11.0,174,0.06321839080459771
2022-02-05,S05,B,11.0,166,0.06626506024096386
2022-02-05,S09,B,10.0,137,0.072992700729927
2022-02-05,S04,C,10.0,164,0.06097560975609756
2022-02-05,S08,C,10.0,148,0.06756756756756757
2022-02-05,S06,B,10.0,166,0.060240963855421686
2022-02-05,S04,B,9.0,152,0.05921052631578947
2022-02-05,S03,B,9.0,189,0.047619047619047616
2022-02-05,S09,C,8.0,159,0.050314465408805034
2022-02-05,S10,C,8.0,149,0.053691275167785234
2022-02-05,S10,A,8.0,140,0.05714285714285714
2022-02-06,S03,A,24.0,192,0.125
2022-02-06,S05,C,23.0,183,0.12568306010928962
2022-02-06,S03,B,20.0,184,0.10869565217391304
2022-02-06,S02,A,19.0,175,0.10857142857142857
2022-02-06,S05,B,18.0,174,0.10344827586206896
2022-02-06,S10,C,18.0,176,0.10227272727272728
2022-02-06,S03,C,18.0,226,0.07964601769911504
2022-02-06,S01,C,18.0,223,0.08071748878923767
2022-02-06,S06,C,17.0,184,0.09239130434782608
2022-02-06,S09,B,15.0,199,0.07537688442211055
2022-02-06,S04,B,15.0,161,0.09316770186335403
2022-02-06,S07,B,14.0,153,0.0915032679738562
2022-02-06,S08,A,14.0,167,0.08383233532934131
2022-02-06,S01,A,14.0,175,0.08
2022-02-06,S05,A,14.0,169,0.08284023668639054
2022-02-06,S04,A,13.0,170,0.07647058823529412
2022-02-06,S08,B,13.0,182,0.07142857142857142
2022-02-06,S06,A,13.0,161,0.08074534161490683
2022-02-06,S07,A,13.0,167,0.07784431137724551
2022-02-06,S09,A,13.0,146,0.08904109589041095
2022-02-06,S02,B,13.0,188,0.06914893617021277
2022-02-06,S08,C,12.0,165,0.07272727272727272
2022-02-06,S06,B,12.0,162,0.07407407407407407
2022-02-06,S09,C,12.0,158,0.0759493670886076
2022-02-06,S02,C,12.0,161,0.07453416149068323
2022-02-06,S10,B,11.0,193,0.05699481865284974
2022-02-06,S07,C,11.0,153,0.0718954248366013
2022-02-06,S04,C,11.0,142,0.07746478873239436
2022-02-06,S10,A,9.0,190,0.04736842105263158
2022-02-06,S01,B,7.0,155,0.04516129032258064
2022-02-07,S06,A,24.0,205,0.11707317073170732
2022-02-07,S06,B,23.0,214,0.10747663551401869
2022-02-07,S05,B,21.0,191,0.1099476439790576
2022-02-07,S10,C,20.0,189,0.10582010582010581
2022-02-07,S04,C,18.0,201,0.08955223880597014
2022-02-07,S07,C,18.0,194,0.09278350515463918
2022-02-07,S02,B,17.0,162,0.10493827160493827
2022-02-07,S02,A,17.0,188,0.09042553191489362
2022-02-07,S06,C,16.0,182,0.08791208791208792
2022-02-07,S05,C,16.0,195,0.08205128205128205
2022-02-07,S10,A,15.0,189,0.07936507936507936
2022-02-07,S02,C,15.0,175,0.08571428571428572
2022-02-07,S08,C,15.0,166,0.09036144578313253
2022-02-07,S07,B,15.0,190,0.07894736842105263
2022-02-07,S03,B,14.0,165,0.08484848484848485
2022-02-07,S05,A,14.0,150,0.09333333333333334
2022-02-07,S08,A,13.0,167,0.07784431137724551
2022-02-07,S09,A,13.0,168,0.07738095238095238
2022-02-07,S09,B,13.0,214,0.06074766355140187
2022-02-07,S01,A,13.0,150,0.08666666666666667
2022-02-07,S04,B,12.0,165,0.07272727272727272
2022-02-07,S09,C,12.0,208,0.057692307692307696
2022-02-07,S01,C,11.0,163,0.06748466257668712
2022-02-07,S07,A,11.0,166,0.06626506024096386
2022-02-07,S01,B,10.0,151,0.06622516556291391
2022-02-07,S08,B,10.0,171,0.05847953216374269
2022-02-07,S03,C,9.0,159,0.05660377358490566
2022-02-07,S10,B,9.0,157,0.05732484076433121
2022-02-07,S04,A,8.0,195,0.041025641025641026
2022-02-07,S03,A,5.0,127,0.03937007874015748
2022-02-08,S01,B,21.0,196,0.10714285714285714
2022-02-08,S09,B,20.0,146,0.136986301369863
2022-02-08,S02,B,20.0,199,0.10050251256281408
2022-02-08,S02,C,19.0,175,0.10857142857142857
2022-02-08,S04,B,18.0,183,0.09836065573770492
2022-02-08,S05,A,18.0,186,0.0967741935483871
2022-02-08,S06,B,18.0,173,0.10404624277456648
2022-02-08,S03,B,16.0,181,0.08839779005524862
2022-02-08,S06,A,15.0,175,0.08571428571428572
2022-02-08,S01,C,15.0,212,0.07075471698113207
2022-02-08,S05,C,15.0,163,0.09202453987730061
2022-02-08,S09,A,15.0,140,0.10714285714285714
2022-02-08,S04,A,15.0,219,0.0684931506849315
2022-02-08,S09,C,14.0,147,0.09523809523809523
2022-02-08,S10,A,14.0,148,0.0945945945945946
2022-02-08,S03,A,14.0,208,0.0673076923076923
2022-02-08,S07,B,14.0,144,0.09722222222222222
2022-02-08,S08,B,14.0,168,0.08333333333333333
2022-02-08,S10,C,14.0,161,0.08695652173913043
2022-02-08,S01,A,14.0,183,0.07650273224043716
2022-02-08,S03,C,13.0,176,0.07386363636363637
2022-02-08,S07,C,13.0,162,0.08024691358024691
2022-02-08,S08,A,13.0,180,0.07222222222222222
2022-02-08,S02,A,12.0,166,0.07228915662650602
2022-02-08,S07,A,12.0,194,0.061855670103092786
2022-02-08,S05,B,12.0,174,0.06896551724137931
2022-02-08,S10,B,12.0,172,0.06976744186046512
2022-02-08,S06,C,10.0,147,0.06802721088435375
2022-02-08,S08,C,10.0,150,0.06666666666666667
2022-02-08,S04,C,9.0,169,0.05325443786982249
2022-02-09,S07,C,25.0,177,0.14124293785310735
2022-02-09,S06,A,23.0,219,0.1050228310502283
2022-02-09,S02,C,22.0,228,0.09649122807017543
2022-02-09,S03,C,22.0,212,0.10377358490566038
2022-02-09,S10,A,20.0,169,0.11834319526627218
2022-02-09,S09,A,20.0,223,0.08968609865470852
2022-02-09,S01,C,19.0,199,0.09547738693467336
2022-02-09,S01,A,19.0,182,0.1043956043956044
2022-02-09,S02,B,18.0,225,0.08
2022-02-09,S07,B,18.0,187,0.0962566844919786
2022-02-09,S08,A,17.0,205,0.08292682926829269
2022-02-09,S04,C,16.0,175,0.09142857142857143
2022-02-09,S10,C,16.0,147,0.10884353741496598
2022-02-09,S06,B,15.0,191,0.07853403141361257
2022-02-09,S07,A,15.0,186,0.08064516129032258
2022-02-09,S09,B,14.0,179,0.0782122905027933
2022-02-09,S03,B,14.0,201,0.06965174129353234
2022-02-09,S04,A,13.0,178,0.07303370786516854
2022-02-09,S05,C,13.0,174,0.07471264367816093
2022-02-09,S05,A,13.0,175,0.07428571428571429
2022-02-09,S08,C,13.0,171,0.07602339181286549
2022-02-09,S06,C,13.0,189,0.06878306878306878
2022-02-09,S10,B,13.0,156,0.08333333333333333
2022-02-09,S01,B,12.0,194,0.061855670103092786
2022-02-09,S08,B,12.0,184,0.06521739130434782
2022-02-09,S02,A,12.0,180,0.06666666666666667
2022-02-09,S09,C,10.0,194,0.05154639175257732
2022-02-09,S03,A,8.0,175,0.045714285714285714
2022-02-09,S04,B,7.0,156,0.04487179487179487
2022-02-09,S05,B,6.0,138,0.043478260869565216
2022-02-10,S02,C,28.0,203,0.13793103448275862
2022-02-10,S03,A,21.0,191,0.1099476439790576
2022-02-10,S09,B,20.0,187,0.10695187165775401
2022-02-10,S10,B,20.0,168,0.11904761904761904
2022-02-10,S02,B,19.0,202,0.09405940594059406
2022-02-10,S08,C,19.0,203,0.09359605911330049
2022-02-10,S02,A,18.0,179,0.1005586592178771
2022-02-10,S07,C,18.0,181,0.09944751381215469
2022-02-10,S08,A,17.0,173,0.09826589595375723
2022-02-10,S08,B,17.0,170,0.1
2022-02-10,S04,A,16.0,175,0.09142857142857143
2022-02-10,S07,A,15.0,196,0.07653061224489796
2022-02-10,S09,C,15.0,148,0.10135135135135136
2022-02-10,S03,B,14.0,193,0.07253886010362694
2022-02-10,S04,C,14.0,156,0.08974358974358974
2022-02-10,S04,B,14.0,160,0.0875
2022-02-10,S10,C,14.0,167,0.08383233532934131
2022-02-10,S06,C,13.0,235,0.05531914893617021
2022-02-10,S05,A,13.0,142,0.09154929577464789
2022-02-10,S05,C,12.0,139,0.08633093525179857
2022-02-10,S10,A,12.0,155,0.07741935483870968
2022-02-10,S07,B,12.0,200,0.06
2022-02-10,S01,A,11.0,184,0.059782608695652176
2022-02-10,S06,A,11.0,194,0.05670103092783505
2022-02-10,S05,B,10.0,132,0.07575757575757576
2022-02-10,S06,B,10.0,201,0.04975124378109453
2022-02-10,S01,C,10.0,141,0.07092198581560284
2022-02-10,S03,C,9.0,180,0.05
2022-02-10,S01,B,8.0,156,0.05128205128205128
2022-02-10,S09,A,7.0,141,0.04964539007092199
2022-02-11,S02,A,23.0,203,0.11330049261083744
2022-02-11,S06,A,22.0,222,0.0990990990990991
2022-02-11,S06,C,21.0,243,0.08641975308641975
2022-02-11,S10,A,20.0,188,0.10638297872340426
2022-02-11,S09,A,20.0,224,0.08928571428571429
2022-02-11,S03,C,19.0,168,0.1130952380952381
2022-02-11,S04,A,19.0,183,0.10382513661202186
2022-02-11,S04,B,18.0,178,0.10112359550561797
2022-02-11,S02,C,17.0,172,0.09883720930232558
2022-02-11,S09,B,17.0,220,0.07727272727272727
2022-02-11,S06,B,17.0,221,0.07692307692307693
2022-02-11,S07,C,15.0,164,0.09146341463414634
2022-02-11,S03,A,15.0,194,0.07731958762886598
2022-02-11,S02,B,15.0,196,0.07653061224489796
2022-02-11,S07,A,15.0,181,0.08287292817679558
2022-02-11,S08,A,14.0,185,0.07567567567567568
2022-02-11,S01,A,14.0,189,0.07407407407407407
2022-02-11,S09,C,14.0,222,0.06306306306306306
2022-02-11,S01,C,14.0,191,0.07329842931937172
2022-02-11,S07,B,13.0,184,0.07065217391304347
2022-02-11,S05,A,12.0,155,0.07741935483870968
2022-02-11,S08,C,12.0,179,0.0670391061452514
2022-02-11,S10,C,11.0,175,0.06285714285714286
2022-02-11,S05,C,10.0,160,0.0625
2022-02-11,S10,B,10.0,177,0.05649717514124294
2022-02-11,S05,B,10.0,145,0.06896551724137931
2022-02-11,S08,B,10.0,179,0.055865921787709494
2022-02-11,S01,B,9.0,147,0.061224489795918366
2022-02-11,S04,C,9.0,198,0.045454545454545456
2022-02-11,S03,B,7.0,144,0.04861111111111111
2022-02-12,S08,C,26.0,139,0.18705035971223022
2022-02-12,S07,A,21.0,186,0.11290322580645161
2022-02-12,S06,A,19.0,173,0.10982658959537572
2022-02-12,S10,C,19.0,187,0.10160427807486631
2022-02-12,S04,B,18.0,191,0.09424083769633508
2022-02-12,S08,B,18.0,161,0.11180124223602485
2022-02-12,S09,A,18.0,173,0.10404624277456648
2022-02-12,S04,A,18.0,192,0.09375
2022-02-12,S03,C,17.0,195,0.08717948717948718
2022-02-12,S02,A,17.0,170,0.1
2022-02-12,S03,A,17.0,152,0.1118421052631579
2022-02-12,S01,A,16.0,189,0.08465608465608465
2022-02-12,S06,B,16.0,205,0.07804878048780488
2022-02-12,S02,C,15.0,176,0.08522727272727272
2022-02-12,S05,C,14.0,193,0.07253886010362694
2022-02-12,S06,C,14.0,146,0.0958904109589041
2022-02-12,S07,C,14.0,175,0.08
2022-02-12,S09,B,14.0,173,0.08092485549132948
2022-02-12,S05,A,14.0,178,0.07865168539325842
2022-02-12,S02,B,13.0,201,0.06467661691542288
2022-02-12,S07,B,12.0,179,0.0670391061452514
2022-02-12,S09,C,12.0,187,0.06417112299465241
2022-02-12,S10,B,12.0,200,0.06
2022-02-12,S05,B,11.0,170,0.06470588235294118
2022-02-12,S03,B,10.0,150,0.06666666666666667
2022-02-12,S04,C,10.0,148,0.06756756756756757
2022-02-12,S01,B,9.0,125,0.072
2022-02-12,S08,A,8.0,160,0.05
2022-02-12,S10,A,7.0,142,0.04929577464788732
2022-02-12,S01,C,7.0,164,0.042682926829268296
2022-02-13,S06,B,23.0,208,0.11057692307692307
2022-02-13,S07,B,22.0,193,0.11398963730569948
2022-02-13,S05,B,22.0,207,0.10628019323671498
2022-02-13,S09,C,22.0,190,0.11578947368421053
2022-02-13,S05,C,18.0,149,0.12080536912751678
2022-02-13,S10,B,18.0,199,0.09045226130653267
2022-02-13,S07,C,17.0,209,0.08133971291866028
2022-02-13,S10,A,16.0,191,0.08376963350785341
2022-02-13,S04,B,16.0,200,0.08
2022-02-13,S03,B,16.0,187,0.0855614973262032
2022-02-13,S03,A,15.0,183,0.08196721311475409
2022-02-13,S06,C,15.0,194,0.07731958762886598
2022-02-13,S10,C,15.0,161,0.09316770186335403
2022-02-13,S03,C,15.0,199,0.07537688442211055
2022-02-13,S09,A,14.0,203,0.06896551724137931
2022-02-13,S08,A,14.0,176,0.07954545454545454
2022-02-13,S08,B,14.0,176,0.07954545454545454
2022-02-13,S06,A,14.0,199,0.07035175879396985
2022-02-13,S02,A,13.0,139,0.09352517985611511
2022-02-13,S01,A,13.0,171,0.07602339181286549
2022-02-13,S02,C,12.0,176,0.06818181818181818
2022-02-13,S05,A,12.0,150,0.08
2022-02-13,S01,B,12.0,163,0.0736196319018405
2022-02-13,S08,C,12.0,175,0.06857142857142857
2022-02-13,S04,C,12.0,165,0.07272727272727272
2022-02-13,S07,A,12.0,193,0.06217616580310881
2022-02-13,S09,B,11.0,181,0.06077348066298342
2022-02-13,S04,A,9.0,167,0.05389221556886228
2022-02-13,S01,C,9.0,164,0.054878048780487805
2022-02-13,S02,B,8.0,130,0.06153846153846154
2022-02-14,S08,C,21.0,177,0.11864406779661017
2022-02-14,S04,B,20.0,135,0.14814814814814814
2022-02-14,S09,B,19.0,185,0.10270270270270271
2022-02-14,S08,A,19.0,181,0.10497237569060773
2022-02-14,S09,C,19.0,178,0.10674157303370786
2022-02-14,S02,C,18.0,238,0.07563025210084033
2022-02-14,S05,A,17.0,159,0.1069182389937107
2022-02-14,S10,C,16.0,173,0.09248554913294797
2022-02-14,S05,B,16.0,143,0.11188811188811189
2022-02-14,S10,A,16.0,194,0.08247422680412371
2022-02-14,S06,B,16.0,189,0.08465608465608465
2022-02-14,S07,B,16.0,185,0.08648648648648649
2022-02-14,S03,B,14.0,179,0.0782122905027933
2022-02-14,S06,A,14.0,163,0.08588957055214724
2022-02-14,S02,A,14.0,196,0.07142857142857142
2022-02-14,S07,A,13.0,182,0.07142857142857142
2022-02-14,S01,B,13.0,168,0.07738095238095238
2022-02-14,S10,B,13.0,165,0.07878787878787878
2022-02-14,S03,A,13.0,161,0.08074534161490683
2022-02-14,S01,C,12.0,168,0.07142857142857142
2022-02-14,S02,B,12.0,200,0.06
2022-02-14,S07,C,12.0,154,0.07792207792207792
2022-02-14,S01,A,11.0,176,0.0625
2022-02-14,S06,C,11.0,166,0.06626506024096386
2022-02-14,S03,C,10.0,183,0.0546448087431694
2022-02-14,S08,B,9.0,183,0.04918032786885246
2022-02-14,S09,A,9.0,179,0.05027932960893855
2022-02-14,S04,C,8.0,166,0.04819277108433735
2022-02-14,S04,A,6.0,163,0.03680981595092025
2022-02-14,S05,C,5.0,129,0.03875968992248062
2022-02-15,S01,C,21.0,144,0.14583333333333334
2022-02-15,S02,B,20.0,191,0.10471204188481675
2022-02-15,S05,A,20.0,190,0.10526315789473684
2022-02-15,S05,C,19.0,165,0.11515151515151516
2022-02-15,S04,B,17.0,154,0.11038961038961038
2022-02-15,S07,B,17.0,206,0.0825242718446602
2022-02-15,S10,C,15.0,190,0.07894736842105263
2022-02-15,S06,A,15.0,201,0.07462686567164178
2022-02-15,S05,B,14.0,162,0.08641975308641975
2022-02-15,S02,C,14.0,188,0.07446808510638298
2022-02-15,S02,A,14.0,222,0.06306306306306306
2022-02-15,S03,C,14.0,193,0.07253886010362694
2022-02-15,S10,B,14.0,158,0.08860759493670886
2022-02-15,S08,B,13.0,156,0.08333333333333333
2022-02-15,S09,C,13.0,139,0.09352517985611511
2022-02-15,S07,C,13.0,205,0.06341463414634146
2022-02-15,S06,C,13.0,190,0.06842105263157895
2022-02-15,S03,B,12.0,179,0.0670391061452514
2022-02-15,S10,A,12.0,173,0.06936416184971098
2022-02-15,S01,A,12.0,168,0.07142857142857142
2022-02-15,S07,A,11.0,192,0.057291666666666664
2022-02-15,S08,C,11.0,151,0.0728476821192053
2022-02-15,S09,B,11.0,172,0.06395348837209303
2022-02-15,S01,B,10.0,156,0.0641025641025641
2022-02-15,S08,A,10.0,190,0.05263157894736842
2022-02-15,S09,A,9.0,125,0.072
2022-02-15,S06,B,9.0,181,0.049723756906077346
2022-02-15,S03,A,8.0,178,0.0449438202247191
2022-02-15,S04,A,7.0,133,0.05263157894736842
2022-02-15,S04,C,7.0,166,0.04216867469879518
2022-02-16,S02,B,24.0,228,0.10526315789473684
2022-02-16,S05,C,20.0,182,0.10989010989010989
2022-02-16,S08,A,20.0,210,0.09523809523809523
2022-02-16,S08,B,19.0,227,0.08370044052863436
2022-02-16,S01,C,19.0,196,0.09693877551020408
2022-02-16,S10,B,19.0,203,0.09359605911330049
2022-02-16,S02,A,18.0,246,0.07317073170731707
2022-02-16,S02,C,16.0,175,0.09142857142857143
2022-02-16,S08,C,16.0,224,0.07142857142857142
2022-02-16,S03,B,16.0,193,0.08290155440414508
2022-02-16,S06,B,16.0,194,0.08247422680412371
2022-02-16,S01,A,16.0,174,0.09195402298850575
2022-02-16,S09,B,15.0,175,0.08571428571428572
2022-02-16,S01,B,14.0,161,0.08695652173913043
2022-02-16,S09,A,14.0,176,0.07954545454545454
2022-02-16,S04,B,14.0,157,0.08917197452229299
2022-02-16,S03,C,14.0,173,0.08092485549132948
2022-02-16,S10,A,13.0,198,0.06565656565656566
2022-02-16,S06,A,13.0,175,0.07428571428571429
2022-02-16,S04,C,12.0,158,0.0759493670886076
2022-02-16,S03,A,11.0,181,0.06077348066298342
2022-02-16,S04,A,11.0,161,0.06832298136645963
2022-02-16,S10,C,11.0,196,0.05612244897959184
2022-02-16,S05,A,11.0,221,0.049773755656108594
2022-02-16,S05,B,10.0,169,0.05917159763313609
2022-02-16,S09,C,10.0,160,0.0625
2022-02-16,S07,A,10.0,162,0.06172839506172839
2022-02-16,S07,B,10.0,127,0.07874015748031496
2022-02-16,S07,C,8.0,141,0.05673758865248227
2022-02-16,S06,C,4.0,160,0.025
2022-02-17,S05,A,26.0,203,0.12807881773399016
2022-02-17,S09,A,25.0,174,0.14367816091954022
2022-02-17,S02,A,19.0,178,0.10674157303370786
2022-02-17,S01,C,18.0,164,0.10975609756097561
2022-02-17,S06,B,17.0,192,0.08854166666666667
2022-02-17,S07,B,17.0,175,0.09714285714285714
2022-02-17,S05,B,16.0,182,0.08791208791208792
2022-02-17,S04,A,16.0,175,0.09142857142857143
2022-02-17,S03,B,16.0,151,0.10596026490066225
2022-02-17,S02,B,16.0,195,0.08205128205128205
2022-02-17,S07,C,16.0,168,0.09523809523809523
2022-02-17,S04,B,15.0,199,0.07537688442211055
2022-02-17,S01,A,15.0,166,0.09036144578313253
2022-02-17,S04,C,15.0,186,0.08064516129032258
2022-02-17,S02,C,15.0,177,0.0847457627118644
2022-02-17,S10,A,15.0,214,0.07009345794392523
2022-02-17,S10,C,14.0,163,0.08588957055214724
2022-02-17,S06,C,14.0,191,0.07329842931937172
2022-02-17,S09,C,14.0,179,0.0782122905027933
2022-02-17,S06,A,14.0,190,0.07368421052631578
2022-02-17,S03,C,14.0,145,0.09655172413793103
2022-02-17,S03,A,13.0,161,0.08074534161490683
2022-02-17,S09,B,13.0,164,0.07926829268292683
2022-02-17,S05,C,12.0,157,0.07643312101910828
2022-02-17,S07,A,12.0,147,0.08163265306122448
2022-02-17,S01,B,12.0,161,0.07453416149068323
2022-02-17,S10,B,10.0,188,0.05319148936170213
2022-02-17,S08,A,9.0,179,0.05027932960893855
2022-02-17,S08,B,9.0,154,0.05844155844155844
2022-02-17,S08,C,8.0,185,0.043243243243243246
2022-02-18,S10,B,22.0,183,0.12021857923497267
2022-02-18,S07,C,20.0,206,0.0970873786407767
2022-02-18,S02,A,20.0,192,0.10416666666666667
2022-02-18,S10,A,20.0,177,0.11299435028248588
2022-02-18,S08,A,18.0,181,0.09944751381215469
2022-02-18,S07,B,18.0,186,0.0967741935483871
2022-02-18,S06,C,18.0,169,0.10650887573964497
2022-02-18,S08,C,18.0,157,0.11464968152866242
2022-02-18,S06,A,17.0,195,0.08717948717948718
2022-02-18,S09,C,17.0,176,0.09659090909090909
2022-02-18,S01,B,17.0,195,0.08717948717948718
2022-02-18,S03,B,16.0,190,0.08421052631578947
2022-02-18,S05,C,15.0,151,0.09933774834437085
2022-02-18,S09,A,15.0,153,0.09803921568627451
2022-02-18,S03,A,15.0,175,0.08571428571428572
2022-02-18,S08,B,14.0,208,0.0673076923076923
2022-02-18,S02,C,13.0,205,0.06341463414634146
2022-02-18,S02,B,13.0,214,0.06074766355140187
2022-02-18,S05,A,13.0,172,0.0755813953488372
2022-02-18,S03,C,13.0,176,0.07386363636363637
2022-02-18,S09,B,13.0,187,0.06951871657754011
2022-02-18,S10,C,12.0,171,0.07017543859649122
2022-02-18,S04,A,12.0,157,0.07643312101910828
2022-02-18,S01,C,11.0,156,0.07051282051282051
2022-02-18,S04,B,11.0,167,0.0658682634730539
2022-02-18,S05,B,10.0,157,0.06369426751592357
2022-02-18,S04,C,10.0,178,0.056179775280898875
2022-02-18,S06,B,10.0,186,0.053763440860215055
2022-02-18,S01,A,9.0,171,0.05263157894736842
2022-02-18,S07,A,8.0,190,0.042105263157894736
2022-02-19,S05,B,23.0,197,0.116751269035533
2022-02-19,S01,C,22.0,188,0.11702127659574468
2022-02-19,S09,B,22.0,247,0.08906882591093117
2022-02-19,S07,C,21.0,188,0.11170212765957446
2022-02-19,S10,A,21.0,208,0.10096153846153846
2022-02-19,S05,A,20.0,220,0.09090909090909091
2022-02-19,S09,C,19.0,182,0.1043956043956044
2022-02-19,S03,A,18.0,171,0.10526315789473684
2022-02-19,S01,B,18.0,153,0.11764705882352941
2022-02-19,S06,B,17.0,195,0.08717948717948718
2022-02-19,S02,B,17.0,186,0.0913978494623656
2022-02-19,S04,A,17.0,220,0.07727272727272727
2022-02-19,S09,A,16.0,185,0.08648648648648649
2022-02-19,S08,A,16.0,189,0.08465608465608465
2022-02-19,S10,B,15.0,156,0.09615384615384616
2022-02-19,S02,C,14.0,219,0.0639269406392694
2022-02-19,S08,C,14.0,164,0.08536585365853659
2022-02-19,S07,A,14.0,166,0.08433734939759036
2022-02-19,S04,C,14.0,173,0.08092485549132948
2022-02-19,S06,C,14.0,202,0.06930693069306931
2022-02-19,S08,B,14.0,190,0.07368421052631578
2022-02-19,S04,B,13.0,208,0.0625
2022-02-19,S02,A,13.0,191,0.06806282722513089
2022-02-19,S03,C,12.0,171,0.07017543859649122
2022-02-19,S05,C,12.0,166,0.07228915662650602
2022-02-19,S06,A,11.0,158,0.06962025316455696
2022-02-19,S03,B,11.0,148,0.07432432432432433
2022-02-19,S01,A,9.0,148,0.060810810810810814
2022-02-19,S10,C,9.0,166,0.05421686746987952
2022-02-19,S07,B,8.0,168,0.047619047619047616
2022-02-20,S08,A,23.0,199,0.11557788944723618
2022-02-20,S01,A,22.0,171,0.1286549707602339
2022-02-20,S02,A,20.0,186,0.10752688172043011
2022-02-20,S06,A,20.0,222,0.09009009009009009
2022-02-20,S05,A,18.0,214,0.08411214953271028
2022-02-20,S08,C,18.0,204,0.08823529411764706
2022-02-20,S06,C,18.0,178,0.10112359550561797
2022-02-20,S10,C,18.0,204,0.08823529411764706
2022-02-20,S01,B,17.0,167,0.10179640718562874
2022-02-20,S06,B,16.0,182,0.08791208791208792
2022-02-20,S10,B,16.0,225,0.07111111111111111
2022-02-20,S02,B,15.0,155,0.0967741935483871
2022-02-20,S09,C,15.0,139,0.1079136690647482
2022-02-20,S04,B,15.0,184,0.08152173913043478
2022-02-20,S04,A,14.0,173,0.08092485549132948
2022-02-20,S03,B,14.0,197,0.07106598984771574
2022-02-20,S04,C,14.0,195,0.07179487179487179
2022-02-20,S07,B,13.0,142,0.09154929577464789
2022-02-20,S05,C,13.0,188,0.06914893617021277
2022-02-20,S09,B,13.0,145,0.0896551724137931
2022-02-20,S05,B,13.0,215,0.06046511627906977
2022-02-20,S09,A,12.0,147,0.08163265306122448
2022-02-20,S01,C,12.0,166,0.07228915662650602
2022-02-20,S07,C,12.0,167,0.0718562874251497
2022-02-20,S03,C,12.0,195,0.06153846153846154
2022-02-20,S07,A,12.0,170,0.07058823529411765
2022-02-20,S02,C,11.0,147,0.07482993197278912
2022-02-20,S08,B,11.0,161,0.06832298136645963
2022-02-20,S10,A,10.0,151,0.06622516556291391
2022-02-20,S03,A,9.0,206,0.043689320388349516
2022-02-21,S02,C,21.0,240,0.0875
2022-02-21,S02,B,21.0,228,0.09210526315789473
2022-02-21,S08,B,21.0,190,0.11052631578947368
2022-02-21,S09,B,18.0,149,0.12080536912751678
2022-02-21,S04,B,18.0,183,0.09836065573770492
2022-02-21,S02,A,17.0,211,0.08056872037914692
2022-02-21,S05,C,17.0,165,0.10303030303030303
2022-02-21,S03,B,16.0,239,0.06694560669456066
2022-02-21,S05,A,16.0,191,0.08376963350785341
2022-02-21,S07,B,16.0,181,0.08839779005524862
2022-02-21,S04,C,16.0,175,0.09142857142857143
2022-02-21,S07,C,15.0,156,0.09615384615384616
2022-02-21,S10,A,15.0,171,0.08771929824561403
2022-02-21,S10,B,14.0,154,0.09090909090909091
2022-02-21,S07,A,14.0,167,0.08383233532934131
2022-02-21,S01,C,14.0,189,0.07407407407407407
2022-02-21,S03,C,13.0,181,0.0718232044198895
2022-02-21,S01,A,13.0,189,0.06878306878306878
2022-02-21,S05,B,13.0,197,0.06598984771573604
2022-02-21,S03,A,13.0,187,0.06951871657754011
2022-02-21,S04,A,12.0,165,0.07272727272727272
2022-02-21,S06,C,12.0,174,0.06896551724137931
2022-02-21,S01,B,12.0,164,0.07317073170731707
2022-02-21,S10,C,10.0,130,0.07692307692307693
2022-02-21,S09,C,10.0,168,0.05952380952380952
2022-02-21,S08,C,10.0,163,0.06134969325153374
2022-02-21,S08,A,9.0,173,0.05202312138728324
2022-02-21,S06,B,8.0,150,0.05333333333333334
2022-02-21,S09,A,8.0,168,0.047619047619047616
2022-02-21,S06,A,6.0,164,0.036585365853658534
2022-02-22,S04,C,23.0,208,0.11057692307692307
2022-02-22,S08,C,22.0,172,0.12790697674418605
2022-02-22,S10,C,21.0,192,0.109375
2022-02-22,S09,C,19.0,224,0.08482142857142858
2022-02-22,S03,A,19.0,194,0.0979381443298969
